2.15,4.09,8.78, -0.23,0.13,-0.01
2.04,3.62,8.64, -0.15,0.27,-0.10
1.73,3.46,8.65, 0.01,0.37,-0.22
1.44,3.75,8.84, 0.20,0.42,-0.33
1.10,4.22,8.92, 0.23,0.51,-0.32
0.96,4.64,9.19, 0.45,0.43,-0.26
0.80,5.75,9.15, 0.64,0.43,-0.02
0.57,6.19,9.13, 0.52,0.38,0.36
0.80,5.40,9.01, 0.67,0.21,0.69
0.97,4.86,8.43, 0.43,0.10,0.65
0.79,4.76,8.19, 0.51,-0.00,0.58
1.44,5.16,7.98, 0.57,-0.02,0.39
1.78,5.67,7.86, 0.60,0.14,0.26
1.44,6.53,8.17, 0.35,0.17,0.15
1.34,6.36,7.85, 0.08,0.15,0.09
1.12,5.86,7.18, 0.18,0.18,-0.00
1.27,5.69,6.79, 0.74,0.10,-0.07
1.50,5.84,6.25, 0.87,0.27,-0.17
1.41,5.76,7.43, 0.38,0.55,-0.40
0.56,5.86,7.69, 0.14,0.38,-0.60
-0.03,6.44,7.49, 0.14,0.14,-0.71
-0.19,6.58,6.49, 0.44,0.03,-0.82
-0.09,7.88,6.67, 0.68,0.10,-0.87
-0.23,8.05,7.18, 0.40,0.20,-0.71
-0.47,7.25,6.85, 0.34,0.04,-0.54
-0.66,7.08,6.55, 0.17,0.21,-0.65
-1.33,7.35,7.02, 0.19,0.50,-0.84
-1.85,7.74,7.26, 0.25,0.51,-0.92
-1.92,6.81,6.22, 0.46,0.45,-0.91
-2.62,7.02,5.88, 0.54,0.46,-1.07
-2.85,8.26,6.43, 0.43,0.51,-1.10
-2.66,7.68,6.19, 0.28,0.51,-0.91
-2.98,6.84,5.94, 0.16,0.42,-0.86
-3.52,7.61,5.48, 0.24,0.46,-1.01
-3.24,7.18,5.01, 0.71,0.50,-0.91
-3.37,6.83,5.29, 0.63,0.62,-0.75
-4.15,6.83,5.27, -0.04,0.68,-0.79
-4.02,5.77,4.47, 0.07,0.54,-0.82
-4.13,5.08,3.99, 0.48,0.67,-0.89
-5.24,5.71,3.77, 0.31,0.85,-1.16
-5.95,5.88,3.93, 0.00,0.75,-1.29
-6.12,5.96,3.85, -0.22,0.68,-1.51
-6.67,5.86,3.39, -0.35,0.93,-1.58
-7.43,5.49,3.51, -0.43,1.18,-1.63
-8.02,5.10,3.68, -0.44,1.23,-1.70
-8.42,5.61,4.16, -0.35,1.01,-1.40
-8.72,4.92,3.83, -0.11,0.40,-0.85
-7.99,3.94,2.89, 0.43,-0.09,-0.66
-7.41,3.53,2.40, 0.66,-0.05,-0.62
-7.05,3.45,2.39, 0.60,0.15,-0.46
-7.38,2.88,2.23, 0.61,0.33,-0.21
-7.48,2.53,2.33, 0.67,0.45,-0.22
-7.60,3.21,2.62, 0.55,0.52,-0.26
-7.60,4.25,3.08, -0.04,0.59,-0.11
-7.48,3.47,2.82, -0.32,0.70,0.05
-8.15,3.41,3.39, -0.13,0.77,0.18
-8.63,4.12,3.96, -0.35,0.66,0.26
-9.11,3.60,3.64, -0.51,0.34,0.37
-10.07,3.75,3.89, -0.81,-0.23,0.41
-10.07,3.75,2.60, -1.14,-0.57,0.38
-8.86,3.58,0.40, -0.59,-0.49,0.52
-8.82,4.14,0.54, -0.01,-0.15,0.87
-9.12,4.20,0.85, -0.05,0.02,0.88
-9.70,4.12,1.08, -0.45,0.11,0.55
-9.62,4.42,0.57, -0.84,0.14,0.01
-9.73,5.07,0.50, -0.67,0.28,-0.29
-9.57,6.27,1.09, -0.56,0.44,-0.35
-9.04,6.18,1.24, -0.47,0.38,-0.06
-8.07,4.96,0.86, -0.10,0.41,0.20
-7.43,4.17,0.74, 0.24,0.54,0.25
-7.27,4.26,1.29, 0.08,0.64,0.12
-7.49,4.52,1.62, -0.48,0.56,-0.14
-7.67,4.51,1.32, -0.73,0.38,-0.25
-7.68,4.60,1.00, -0.47,0.22,-0.20
-7.69,4.46,1.03, -0.22,0.24,-0.12
-7.83,4.16,0.99, 0.07,0.10,-0.11
-8.21,4.73,1.23, -0.09,0.06,-0.22
-8.77,4.59,1.05, -0.43,0.12,-0.35
-9.10,5.61,1.63, -0.53,-0.08,-0.34
-9.24,5.63,1.65, -0.52,-0.38,-0.07
-8.61,4.89,0.98, -0.17,-0.53,0.12
-7.92,4.17,0.65, 0.11,-0.33,0.26
-8.06,3.72,1.02, 0.11,-0.11,0.24
-8.50,3.81,1.12, -0.20,-0.08,0.03
-8.80,4.07,1.13, -0.80,-0.02,-0.22
-8.43,4.02,0.75, -1.28,0.14,-0.31
-8.29,3.45,0.61, -1.40,0.42,-0.28
-8.72,2.97,1.13, -1.39,0.69,-0.25
-8.96,2.64,1.72, -1.45,0.81,-0.37
-8.53,2.71,1.20, -1.25,0.61,-0.44
-8.88,2.76,1.34, -0.99,0.54,-0.33
-9.94,2.09,1.35, -0.93,0.50,-0.35
-10.11,2.41,0.82, -0.81,0.31,-0.49
-9.06,3.22,0.32, -0.99,0.43,-0.39
-9.90,2.28,0.90, -1.06,0.65,-0.01
-10.97,0.96,1.67, -0.87,0.53,0.07
-10.45,1.40,1.47, -0.72,0.21,-0.14
