-5.83,7.35,-2.40, -0.04,-0.01,0.04
-5.80,7.14,-2.48, -0.04,-0.01,0.03
-5.86,7.45,-2.42, 0.00,-0.01,0.03
-5.80,7.42,-2.45, -0.03,-0.03,0.02
-5.82,7.35,-2.46, -0.04,-0.03,0.00
-6.07,7.36,-2.40, -0.04,-0.07,-0.01
-5.88,7.28,-2.46, -0.04,-0.08,-0.03
-5.65,7.29,-2.36, -0.02,-0.05,-0.04
-5.83,7.47,-2.32, -0.05,-0.02,-0.05
-5.84,7.33,-2.38, -0.10,-0.04,-0.07
-5.79,7.31,-2.32, -0.10,-0.01,-0.06
-5.92,7.24,-2.29, -0.12,0.00,-0.06
-6.12,7.32,-2.33, -0.15,-0.03,-0.06
-5.98,6.95,-2.56, -0.12,-0.08,-0.05
-5.91,7.07,-2.46, -0.00,-0.08,-0.03
-5.91,7.29,-2.24, -0.01,-0.12,0.00
-5.77,6.93,-2.76, 0.05,-0.15,0.05
-5.74,7.01,-2.50, 0.29,-0.04,0.11
-5.94,7.23,-2.22, 0.37,0.03,0.16
-6.24,7.73,-2.25, 0.17,-0.01,0.15
-6.15,7.72,-2.27, 0.00,-0.04,0.11
-6.29,7.37,-2.21, -0.18,-0.05,-0.03
-6.04,7.37,-2.30, -0.31,-0.05,-0.11
-5.75,7.26,-2.25, -0.32,-0.03,-0.16
-5.91,7.17,-2.37, -0.33,-0.03,-0.13
-6.27,7.42,-2.14, -0.30,-0.03,-0.18
-6.35,7.55,-2.11, -0.32,-0.05,-0.19
-6.24,7.39,-2.78, -0.09,0.04,0.00
-6.58,7.22,-1.60, 0.17,0.09,0.09
-6.34,7.68,-1.71, 0.19,0.10,0.15
-6.07,7.86,-1.42, 0.12,0.04,0.03
-6.45,7.20,-1.93, 0.37,0.11,0.16
-6.16,7.06,-2.04, 0.34,0.09,0.11
-5.97,7.74,-2.17, 0.26,0.05,0.08
-5.54,6.92,-2.74, -0.13,0.08,-0.10
-4.57,6.53,-4.37, -0.38,0.16,-0.35
-6.04,7.92,-2.51, -0.09,0.40,-0.23
-5.63,4.97,-1.93, -0.71,-0.03,-0.41
-5.51,5.80,-3.21, -0.53,0.03,-0.33
-5.93,7.47,-2.72, -0.12,-0.04,-0.06
-6.00,6.30,-2.38, -0.10,-0.04,-0.08
-6.25,6.53,-2.66, 0.45,-0.04,0.07
-6.05,8.00,-4.01, 0.10,0.13,0.10
-6.46,7.46,-2.80, -0.12,0.23,-0.01
-6.99,7.58,-3.39, -0.18,0.43,0.12
-7.57,7.77,-3.16, -0.18,0.24,0.44
-7.04,8.56,-3.70, -0.13,0.32,0.61
-7.37,9.18,-3.22, -0.31,0.48,0.56
-6.81,8.67,-3.88, -0.67,0.42,0.45
-6.44,8.11,-3.82, -0.72,0.57,0.40
-6.29,8.78,-3.80, -0.69,0.73,0.35
-6.10,8.58,-4.28, -0.84,0.74,0.31
-5.60,8.72,-4.00, -0.63,0.98,0.26
-5.16,8.50,-3.71, -0.93,1.04,0.17
-4.59,8.01,-4.51, -0.68,1.01,0.21
-4.49,8.74,-3.56, -0.70,1.12,0.15
-4.45,8.50,-3.44, -0.96,1.19,0.16
-3.88,7.83,-3.92, -0.82,1.22,0.13
-3.96,8.03,-3.06, -0.61,1.18,0.12
-3.31,7.87,-3.28, -0.85,1.13,0.00
-3.21,7.96,-3.14, -0.80,1.27,0.05
-2.80,7.99,-3.11, -0.81,1.23,0.06
-2.68,7.92,-3.05, -0.77,1.36,0.11
-2.50,8.16,-2.98, -0.86,1.40,0.14
-2.26,7.80,-2.71, -0.91,1.35,0.12
-2.18,8.42,-2.90, -0.84,1.42,0.29
-2.08,8.22,-3.34, -0.77,1.31,0.30
-1.96,8.31,-2.45, -0.44,1.36,0.35
-1.75,8.97,-2.57, -0.63,1.40,0.31
-1.69,8.73,-2.76, -0.71,1.42,0.29
-1.75,9.02,-2.55, -0.60,1.47,0.31
-1.47,8.69,-2.81, -0.99,1.37,0.26
-1.58,8.55,-2.59, -0.84,1.29,0.20
-1.98,8.78,-2.07, -0.62,1.22,0.15
-1.96,9.43,-0.89, -0.94,1.02,0.05
-2.53,9.73,-0.64, -0.80,0.89,0.03
-2.26,9.44,-0.75, -0.49,0.65,0.14
-2.25,9.42,-0.33, -0.25,0.79,0.15
-1.86,9.74,0.27, -0.27,0.59,0.12
-1.55,8.79,0.24, -0.34,0.59,0.07
-1.66,9.12,0.23, -0.20,0.65,0.06
-1.73,9.62,1.24, -0.20,0.46,0.06
-1.42,9.50,0.79, -0.44,0.40,-0.09
-1.07,8.88,0.59, -0.52,0.29,0.06
-0.95,8.91,0.47, 0.03,0.35,0.27
-0.62,8.40,0.74, -0.17,0.35,0.05
-0.59,8.87,0.62, -0.37,0.48,-0.04
-0.86,8.65,-0.25, -0.37,0.62,0.03
-0.93,8.80,0.24, 0.08,0.69,-0.04
-0.98,9.45,0.69, 0.22,0.75,0.06
-1.11,9.67,0.38, 0.49,0.46,0.09
-0.76,10.11,-0.14, 0.58,0.47,0.20
-0.81,8.77,-0.54, 0.67,0.49,0.07
-0.88,10.22,-1.58, 0.85,0.28,-0.03
-1.16,12.33,-3.00, 0.64,0.40,-0.19
-1.43,11.94,-2.15, 0.20,0.84,-0.15
-1.18,10.89,-2.27, 0.14,0.81,-0.02
-2.04,11.67,-1.64, 0.47,0.61,-0.02
-1.13,9.97,-2.28, 0.28,0.35,0.11
-0.92,8.23,-1.31, 0.61,0.32,0.26
-1.03,8.54,-0.58, -0.02,0.15,0.07
-0.47,8.21,-1.50, -0.31,-0.02,0.07
-0.61,9.08,-1.61, -0.25,-0.05,0.06
-1.48,9.50,-1.42, -0.50,-0.32,-0.03
-2.13,10.36,-2.36, -0.58,-0.62,-0.03
-2.11,10.35,-2.60, -0.81,-0.60,-0.13
-2.69,10.36,-2.07, -0.53,-0.61,-0.21
-2.62,10.90,-2.30, -0.27,-0.78,-0.13
-2.04,9.80,-1.07, -0.16,-0.61,-0.08
-2.42,8.92,-0.53, -0.18,-0.69,-0.08
-2.45,8.34,-0.76, -0.17,-0.68,-0.29
-2.10,9.75,-0.46, -0.04,-0.83,-0.27
-1.03,8.96,-1.12, -0.02,-0.77,-0.12
-0.53,7.94,-0.40, 0.05,-0.45,-0.05
-0.37,8.14,0.14, -0.13,-0.46,0.03
-0.16,8.73,-0.22, -0.00,-0.48,0.15
-0.45,9.93,-0.34, 0.17,-0.55,0.43
-0.40,9.96,-1.33, 0.23,-0.39,0.63
-0.92,10.59,-1.49, 0.15,-0.00,0.71
-1.12,10.29,-1.18, 0.08,0.24,0.69
-1.35,9.81,-1.33, 0.29,0.14,0.58
-1.93,11.37,-2.28, 0.25,-0.05,0.32
-1.84,11.91,-3.56, -0.18,0.19,0.08
-2.37,10.08,-2.09, -0.08,0.43,-0.01
-2.08,9.69,-1.36, -0.17,0.12,-0.14
-1.24,8.74,-2.16, 0.06,-0.03,-0.03
-1.23,8.24,-1.37, 0.13,0.03,-0.03
-1.24,8.10,-1.06, -0.30,-0.05,-0.15
-1.46,7.85,-0.99, -0.38,-0.09,-0.08
-1.82,8.33,-0.30, 0.07,-0.35,0.06
-1.46,8.94,-0.72, -0.09,-0.81,0.10
-1.24,9.56,-1.91, 0.16,-1.05,0.21
-2.08,10.25,-1.48, 0.10,-1.22,0.19
-1.97,9.53,-2.22, -0.09,-1.31,0.17
-1.71,8.88,-2.24, 0.27,-1.19,0.14
-3.27,10.97,-1.80, 0.45,-1.25,-0.15
-2.85,11.19,-2.22, 0.22,-1.46,-0.17
-2.31,10.48,-2.15, 0.48,-1.34,-0.14
-2.02,10.12,-1.70, 0.66,-1.04,-0.02
-2.32,10.02,-0.63, 0.54,-0.96,-0.04
-2.03,10.17,-0.79, 0.25,-1.23,-0.10
-1.47,9.22,-1.03, 0.17,-1.04,0.02
-1.63,8.23,0.14, -0.01,-0.84,0.09
-1.83,7.73,0.16, 0.00,-1.03,0.22
-1.83,8.18,-0.00, 0.23,-1.22,0.33
-1.12,8.57,-1.36, 0.32,-1.27,0.52
-1.26,9.44,-1.39, 0.36,-0.95,0.61
-1.53,10.05,-1.59, 0.11,-0.77,0.64
-2.02,10.37,-1.53, 0.04,-0.68,0.69
-2.43,9.62,-1.46, 0.34,-0.77,0.71
-3.14,11.19,-2.01, 0.12,-1.11,0.47
-3.01,10.86,-3.42, -0.04,-1.19,0.45
-3.16,9.37,-2.58, 0.33,-1.22,0.50
-3.07,10.22,-3.00, 0.21,-1.64,0.42
-1.66,8.80,-3.78, 0.37,-1.52,0.46
-1.68,7.67,-1.78, 0.34,-1.27,0.31
-2.57,8.27,-1.07, -0.19,-1.52,-0.00
-2.80,8.75,-2.13, -0.31,-1.96,-0.07
-2.28,9.28,-3.29, 0.48,-2.20,0.16
-2.42,9.90,-3.15, 0.32,-2.40,0.19
-1.98,9.86,-4.09, 0.21,-2.46,0.20
-1.98,9.45,-3.32, 0.29,-2.35,0.26
-1.96,8.32,-2.55, 0.23,-2.37,0.17
-2.76,9.25,-2.41, 0.07,-2.54,-0.03
-2.45,9.79,-3.02, 0.01,-2.63,-0.04
-1.58,9.31,-2.69, 0.46,-2.54,0.07
-1.65,10.33,-2.18, 0.73,-2.51,0.14
