-3.41,8.37,3.05, -0.04,-0.06,-0.06
-3.27,8.38,3.27, -0.12,-0.07,-0.04
-3.30,8.08,3.49, -0.24,-0.09,-0.18
-4.52,8.65,3.79, -0.06,-0.26,-0.06
-3.32,8.04,3.96, -0.32,-0.22,-0.04
-4.21,7.99,4.34, 0.90,0.11,0.28
-7.22,11.55,4.98, 1.71,0.45,1.50
-3.15,10.19,3.02, 1.45,0.60,3.05
-0.18,10.38,2.05, 1.60,1.14,3.68
1.32,9.79,2.34, 1.81,0.45,3.15
2.44,11.56,-1.25, 2.24,0.18,2.92
2.25,13.21,-5.14, 2.12,0.85,2.90
3.17,12.19,-4.26, 1.43,0.95,3.09
6.70,10.03,-5.63, 1.00,0.76,2.92
4.31,11.03,-6.32, 1.51,2.58,2.74
4.77,10.71,-5.76, 1.54,6.03,3.03
5.35,6.35,-5.58, 1.74,7.02,2.32
1.82,6.96,-0.81, 0.78,6.56,1.24
0.52,3.04,5.04, -0.36,4.73,-0.08
-1.59,4.28,8.22, 0.07,3.49,-0.17
0.33,5.76,7.86, -0.27,1.39,0.07
5.06,5.66,3.88, 0.26,0.96,0.41
5.35,6.03,4.38, -0.03,0.82,-0.20
4.85,5.72,4.36, -0.30,0.61,-0.58
3.92,7.01,5.44, 0.03,0.76,-0.29
4.11,6.86,5.25, -0.12,0.25,-0.25
5.32,7.25,4.32, -0.05,0.25,-0.28
3.48,7.88,5.91, -0.10,0.15,-0.16
3.53,7.09,5.28, -0.11,-0.19,0.02
1.60,8.57,6.83, -0.14,-0.53,-0.11
-3.08,10.52,9.29, 0.06,-1.75,0.73
-4.01,10.34,8.97, 0.11,-3.89,2.66
-6.10,8.50,9.38, 0.18,-5.42,3.45
-4.06,2.35,6.14, 0.09,-8.62,3.29
4.88,1.08,3.20, -0.26,-7.10,3.93
1.44,0.50,-1.79, 0.28,-8.15,3.17
1.45,-2.64,-13.80, 2.47,-5.38,2.55
4.78,-5.49,-17.95, 1.80,-1.64,0.87
5.75,-4.31,-17.13, -0.13,0.89,0.18
4.52,-4.51,-20.40, -2.51,-8.73,0.41
6.77,-2.11,-17.89, -0.55,-3.37,1.00
6.69,1.45,-14.36, 1.09,0.76,-0.06
3.31,-0.18,-11.48, -0.68,-0.40,-0.61
4.84,2.47,-10.21, -0.10,0.10,-0.21
3.62,1.90,-11.22, -0.01,0.44,-0.25
4.20,2.40,-9.46, -0.01,0.67,0.01
3.85,1.40,-8.41, -0.09,0.61,-0.14
3.54,0.80,-10.50, 0.01,0.54,-0.10
5.26,1.18,-11.93, 0.02,0.89,-0.08
3.67,0.01,-9.33, -0.59,0.96,-0.66
1.21,-0.50,-9.07, 0.00,0.91,-1.33
6.23,-0.09,-13.49, -0.75,0.98,-1.78
5.37,0.84,-12.94, -1.12,1.16,-2.00
6.44,0.45,-10.15, -1.35,1.93,-2.30
5.37,2.59,-11.64, -2.42,3.19,-2.17
4.42,5.15,-7.44, -2.23,3.66,-1.81
5.98,7.48,-5.36, -2.75,3.63,-1.67
6.00,5.82,-3.69, -2.69,2.96,-1.19
5.66,7.49,-1.74, -1.72,3.79,-0.60
