-1.93,7.86,-5.37, -0.10,-0.03,0.05
-1.85,7.83,-5.77, -0.13,-0.07,0.04
-1.72,7.69,-5.44, 0.04,-0.07,0.09
-1.88,7.27,-5.11, -0.06,-0.05,-0.02
-1.56,7.87,-6.16, 0.04,-0.05,-0.03
-1.78,8.99,-5.77, -0.00,0.01,-0.03
-1.55,8.38,-5.51, -0.12,-0.04,0.04
-1.63,7.79,-5.35, -0.17,-0.01,0.04
-1.76,7.83,-5.81, 0.00,-0.09,0.08
-1.90,8.06,-5.93, -0.07,0.06,-0.00
-1.89,7.72,-5.67, -0.05,0.01,0.00
-1.68,7.80,-5.29, 0.06,0.11,-0.00
-1.50,7.47,-5.86, 0.03,0.09,-0.06
-1.31,7.89,-6.05, 0.06,0.11,-0.05
-1.32,7.84,-6.13, 0.01,0.10,-0.04
-1.45,7.60,-6.21, 0.20,0.10,-0.03
-1.60,7.74,-6.18, 0.18,0.07,-0.04
-1.90,7.85,-6.05, 0.14,0.00,-0.10
-2.18,7.64,-5.55, 0.38,-0.13,-0.01
-2.77,7.34,-4.84, 0.20,-0.30,-0.03
-1.70,8.20,-6.92, -0.05,-0.30,-0.03
-1.86,8.58,-6.88, 0.08,-0.14,0.03
-1.36,9.00,-6.60, -0.07,0.05,0.01
-0.96,7.75,-6.89, -0.11,0.08,0.06
-0.76,8.51,-6.91, 0.43,0.22,0.33
-0.98,8.52,-6.60, 0.39,0.43,0.40
-0.49,7.53,-7.36, 0.50,0.32,0.55
-0.76,8.02,-7.14, 0.66,0.53,0.66
-0.28,7.39,-7.88, 0.81,0.53,0.78
-0.34,7.34,-7.75, 0.67,0.68,0.72
-0.66,6.98,-7.15, 0.27,0.51,0.58
-0.33,7.02,-7.34, 0.04,0.34,0.59
-0.44,7.30,-6.15, -0.55,0.09,0.42
-0.61,7.90,-5.36, -1.14,-0.09,0.28
-0.56,7.09,-5.58, -1.26,-0.36,0.25
0.49,7.59,-6.49, -1.77,-0.48,-0.03
-0.29,6.69,-6.19, -1.44,-0.49,0.05
-0.53,7.18,-5.95, -0.87,-0.42,0.05
-1.09,6.99,-5.87, -0.51,-0.32,-0.02
-0.58,7.39,-6.64, -0.11,-0.39,0.05
-1.28,7.24,-4.48, -0.28,-0.19,-0.03
-0.60,8.24,-4.26, -0.23,-0.33,0.11
-0.44,7.50,-4.59, -0.87,-0.16,-0.09
-0.75,8.35,-5.17, -0.48,-0.48,0.18
0.27,11.29,-6.18, -0.68,-0.52,0.16
-1.12,8.00,-2.55, -0.87,-0.45,0.01
-0.88,9.66,-3.06, 0.05,-0.62,0.33
-0.93,9.20,-1.76, -0.39,-0.49,-0.07
0.11,9.27,-3.31, -0.80,-0.28,-0.22
-0.01,9.46,-3.22, -0.12,-0.26,-0.05
-0.43,9.90,-3.05, -0.63,-0.15,-0.22
-0.67,9.80,-2.89, -0.58,0.09,0.02
-0.63,8.54,-2.52, -0.43,0.04,0.11
-0.65,8.47,-3.60, -0.42,0.10,-0.10
-0.73,9.20,-2.52, -0.24,0.23,-0.12
-0.23,9.38,-3.17, -0.30,0.47,0.05
0.20,7.86,-3.39, -0.49,0.60,-0.24
0.27,8.00,-2.93, 0.03,0.63,-0.41
-0.36,8.35,-1.79, -0.13,0.44,-0.95
-0.12,9.40,-1.86, -0.84,-0.09,-1.31
-0.09,9.63,-3.60, -0.49,0.01,-0.90
-0.61,8.88,-3.09, 0.01,0.27,-0.98
-0.64,9.93,-2.28, -0.18,0.05,-0.40
-1.30,9.23,-2.25, 0.62,0.02,-0.16
-2.61,9.59,-1.47, 0.26,-0.04,-0.57
-3.63,11.10,-1.02, -0.83,-0.80,-1.10
-3.85,10.52,-3.47, -1.33,-1.27,-1.00
-3.98,9.42,-3.73, -0.39,-0.96,-0.78
-5.27,9.55,-3.01, 0.34,-1.01,-0.37
-5.45,10.62,-2.39, 0.31,-1.40,-0.15
-3.87,9.54,-2.42, 0.36,-1.16,-0.07
-3.63,8.26,-1.21, 0.23,-0.55,0.23
-3.87,7.20,-0.17, 0.22,-0.22,0.09
-4.12,8.30,0.06, 0.08,-0.36,-0.05
-3.46,7.85,-0.94, -0.01,-0.43,0.02
-2.78,7.55,-1.06, 0.26,-0.17,0.08
-2.76,7.67,-0.57, 0.32,-0.01,0.08
-2.89,8.12,-0.78, 0.31,-0.04,0.17
-2.97,9.05,-1.30, 0.27,-0.06,0.21
-3.18,9.90,-1.89, 0.13,0.06,0.40
-3.40,9.75,-2.49, -0.06,0.35,0.58
-3.49,8.80,-2.10, 0.06,0.70,0.53
-4.31,9.71,-1.72, 0.12,0.58,0.34
-4.73,11.42,-2.48, -0.25,0.19,0.10
-3.31,9.27,-3.76, -0.07,0.23,0.23
-3.09,8.71,-2.74, 0.24,0.53,0.15
-3.20,9.10,-1.91, -0.22,0.40,-0.02
-2.84,8.30,-2.68, -0.25,0.11,-0.03
-2.48,8.05,-3.03, 0.06,0.12,0.07
-2.37,8.22,-2.58, -0.00,0.16,0.06
-2.77,7.89,-2.10, -0.21,0.04,0.00
-2.48,7.75,-2.60, -0.06,-0.10,0.10
-2.89,8.36,-2.35, 0.15,-0.12,0.04
-3.36,9.27,-2.46, -0.06,-0.48,0.01
-3.23,9.46,-3.49, -0.00,-0.52,0.05
-3.83,10.16,-3.00, -0.03,-0.36,-0.05
-4.29,9.19,-2.53, 0.06,-0.55,-0.04
-4.32,9.43,-2.42, 0.21,-0.74,-0.16
-3.66,9.63,-2.35, 0.27,-0.65,-0.17
-3.60,8.80,-1.99, 0.28,-0.56,0.02
-3.80,8.40,-1.53, 0.19,-0.54,0.00
-3.98,8.32,-1.86, 0.15,-0.62,-0.04
-3.72,8.45,-1.87, 0.21,-0.56,-0.05
-3.17,8.19,-1.60, 0.11,-0.45,-0.06
-2.84,7.82,-1.43, 0.03,-0.29,-0.08
-2.85,7.95,-1.26, 0.01,-0.21,-0.06
-2.90,8.04,-1.32, 0.05,-0.25,-0.02
-2.72,9.25,-2.06, 0.05,-0.27,0.03
-2.59,9.43,-2.96, 0.08,0.09,0.18
-3.04,9.79,-2.39, -0.05,0.38,0.21
-3.39,9.32,-2.37, -0.37,0.46,0.21
-3.64,8.91,-2.76, -0.12,0.48,0.18
-4.24,10.06,-2.93, 0.04,0.25,0.03
-3.49,9.88,-4.36, -0.04,0.28,-0.02
-2.92,8.92,-3.91, -0.11,0.69,-0.14
-2.86,8.49,-2.78, -0.48,0.87,-0.32
-3.21,8.47,-2.88, -0.52,0.70,-0.33
-3.20,8.75,-2.75, -0.34,0.59,-0.27
-2.75,7.43,-2.69, -0.13,0.54,-0.18
-3.20,7.24,-1.98, -0.21,0.49,-0.38
-3.03,7.68,-1.91, -0.62,0.26,-0.49
-3.47,7.95,-2.60, -0.51,0.22,-0.39
-3.86,9.05,-2.49, -0.23,0.17,-0.19
-4.01,9.27,-2.29, -0.23,0.07,-0.09
-4.35,9.28,-2.15, -0.21,0.05,0.03
-4.33,8.78,-1.70, -0.13,-0.08,0.03
-4.65,8.71,-2.35, 0.24,-0.27,-0.02
-5.54,10.47,-2.27, 0.36,-0.57,-0.26
-4.99,10.63,-2.82, 0.13,-0.79,-0.07
-4.06,8.69,-2.92, 0.20,-0.46,0.13
-4.50,7.95,-1.61, -0.06,0.04,-0.04
-4.82,7.80,-1.26, -0.34,0.01,-0.20
-4.28,7.86,-1.66, -0.12,-0.09,-0.15
-3.65,7.14,-1.40, -0.15,0.04,-0.14
-3.43,7.18,-1.03, -0.23,0.07,-0.21
-3.26,7.26,-1.26, -0.15,0.05,-0.21
-3.24,8.08,-1.41, -0.06,0.06,-0.20
-3.23,8.85,-2.32, -0.15,0.15,-0.07
-3.27,9.36,-2.86, -0.11,0.46,0.11
-3.35,9.47,-2.77, -0.39,0.81,0.18
-3.80,9.05,-2.87, -0.62,1.03,0.26
-5.17,9.27,-2.83, -0.37,1.01,0.11
-6.11,11.57,-2.85, -0.61,0.60,-0.11
-4.26,9.53,-4.02, -0.52,0.62,0.13
-3.54,7.86,-2.86, 0.02,1.01,0.19
-3.52,8.20,-1.89, -0.32,0.89,-0.05
