-3.71,7.86,4.15, -0.04,-0.02,0.04
-3.60,7.72,4.34, -0.06,-0.04,-0.00
-3.59,7.69,4.30, -0.04,-0.02,-0.03
-3.77,7.71,4.38, 0.03,0.00,-0.01
-3.61,7.71,4.32, 0.04,-0.02,-0.02
-3.71,7.69,4.29, 0.12,-0.01,0.01
-3.71,7.49,4.61, 0.25,-0.03,0.07
-3.53,7.60,4.36, 0.38,0.07,0.15
-4.69,7.96,4.75, 0.87,0.41,0.38
-4.64,8.56,4.58, 0.98,0.32,0.63
-4.33,9.29,3.53, 1.35,0.35,1.26
-5.11,10.74,3.14, 1.80,0.89,2.38
-3.27,11.29,2.54, 1.41,-0.47,3.06
-1.05,10.97,1.07, 2.22,0.73,3.42
0.94,11.50,-1.64, 2.68,1.01,3.92
3.51,12.05,-3.49, 2.30,0.83,3.69
5.54,11.20,-5.81, 1.95,1.17,3.15
3.86,9.92,-5.33, 1.60,1.35,3.32
3.33,8.78,-4.64, 1.29,1.61,2.79
5.51,8.79,-4.07, 2.07,4.68,2.65
4.05,7.84,-4.02, 1.63,6.77,2.19
3.37,5.63,1.20, 0.38,4.52,1.20
3.23,4.49,3.00, 0.57,4.02,0.70
0.22,6.00,7.23, 0.41,2.71,0.37
2.40,5.54,6.39, 0.24,1.00,0.77
5.95,6.13,3.24, 0.23,0.20,0.84
7.76,6.29,2.38, -0.11,0.08,0.37
7.33,5.87,3.26, -0.30,0.13,-0.16
4.40,7.33,6.06, -1.00,-0.56,-0.97
3.63,7.23,7.00, -1.60,-1.63,-1.37
0.66,8.39,9.87, -2.33,-2.56,-2.56
0.04,10.24,10.71, -4.29,-5.06,-4.37
6.09,7.32,7.22, -5.53,-6.84,-5.52
7.28,6.54,5.93, -4.07,-6.09,-5.44
7.13,6.68,3.00, -5.52,-5.56,-6.72
0.92,7.75,1.40, -4.35,-3.68,-6.81
0.61,8.46,0.87, -6.02,-1.94,-5.54
-6.38,-2.64,1.38, -5.13,0.54,-7.17
-15.71,-1.07,1.95, -2.33,2.40,-6.61
-20.90,7.41,11.13, -2.62,0.86,-6.23
-18.00,14.71,11.91, 0.94,-0.26,-1.89
-3.89,3.55,5.72, 1.06,-0.95,2.43
1.06,-3.15,5.05, -0.75,-0.77,-0.63
-5.05,4.19,8.20, -0.09,0.26,-1.07
-6.26,4.15,9.46, 0.28,-0.15,0.62
-3.21,2.16,7.34, -0.27,-0.43,0.20
-3.55,2.33,8.02, -0.24,-0.14,0.08
-5.24,3.20,9.36, 0.19,-0.11,0.55
-5.52,3.43,8.72, 0.37,-0.54,0.89
-4.65,3.23,7.44, 1.09,-0.97,1.58
-4.00,2.24,6.20, 1.91,-0.38,1.92
-4.86,3.42,5.90, 3.68,0.03,2.42
-3.92,6.70,5.14, 5.85,0.75,3.11
-3.51,7.87,3.96, 5.23,2.48,3.57
-2.15,8.02,2.38, 5.97,3.31,4.34
0.38,9.77,-0.93, 5.75,4.99,4.08
2.57,10.65,-2.68, 4.24,4.82,3.69
3.54,10.55,-3.57, 2.88,4.61,3.21
5.82,10.20,-4.22, 1.68,4.62,2.83
6.64,10.07,-2.22, 0.74,3.85,2.33
6.06,8.24,-1.03, -0.16,2.48,1.10
6.68,8.06,0.53, -0.23,2.26,0.81
6.28,8.33,0.82, 0.39,2.32,0.92
5.47,8.87,1.81, 0.54,3.05,1.00
5.40,8.87,1.27, 0.79,3.32,1.39
4.31,8.15,2.92, 0.17,2.68,0.93
5.26,6.85,3.25, 0.17,2.30,0.88
4.54,7.05,4.21, 0.48,2.55,1.11
4.53,7.00,4.94, -0.26,1.09,0.30
4.07,6.19,5.92, -0.00,1.11,0.29
4.01,6.52,5.74, -0.06,0.62,0.34
5.27,6.56,4.74, 0.01,0.25,0.26
5.63,6.41,4.41, -0.17,-0.04,0.19
6.45,5.74,3.72, -0.37,-0.26,-0.23
4.15,5.98,6.17, -0.36,-0.50,-0.43
2.31,5.51,8.43, -0.73,-1.41,-1.38
-0.16,6.68,11.13, -1.29,-2.72,-2.51
-0.28,7.38,11.44, -2.67,-4.67,-4.23
1.35,8.47,9.39, -3.94,-6.18,-5.67
0.65,9.72,8.30, -2.83,-6.09,-4.77
2.49,10.43,3.86, -6.26,-6.83,-6.85
2.11,9.19,2.41, -4.00,-5.20,-6.74
-0.35,10.08,-1.98, -7.70,-3.83,-7.63
-4.26,-5.33,-0.68, -4.14,0.70,-8.00
-21.58,10.22,6.99, -2.02,1.94,-4.60
-14.05,3.97,8.59, -2.66,0.67,-6.68
-12.65,13.07,9.33, -0.48,-0.37,-2.14
-5.24,0.66,8.31, 0.44,-0.73,0.90
-1.80,1.23,5.82, 0.20,-0.30,-0.57
-4.87,5.13,7.78, 0.06,0.24,-0.63
-6.25,3.48,10.04, 0.29,0.05,0.73
-3.60,1.47,7.93, -0.23,-0.34,0.17
-3.24,2.83,7.37, 0.15,-0.03,0.25
-4.64,3.10,8.46, 0.20,0.18,0.63
-5.48,3.95,8.43, 0.42,-0.21,0.73
-5.38,4.71,7.17, 1.12,-0.32,1.69
-5.39,3.76,6.75, 1.47,0.08,1.95
-5.02,3.46,6.21, 2.54,0.16,2.35
-5.36,6.19,5.15, 4.73,0.73,3.56
-3.81,8.10,4.74, 5.88,2.55,4.15
-2.89,8.01,2.16, 5.24,3.80,4.20
-0.35,9.90,0.51, 5.03,5.11,4.29
0.80,11.87,-1.81, 3.91,5.24,4.19
2.28,10.94,-0.97, 2.23,4.49,3.67
5.00,10.40,-2.10, 1.12,4.07,3.39
4.47,9.42,-1.34, 0.98,3.41,2.42
5.45,9.61,1.00, 0.05,2.84,1.64
5.70,8.15,0.65, 0.18,2.69,1.28
5.45,9.21,0.87, 0.88,2.58,1.37
4.88,8.47,1.91, 0.33,2.52,1.00
5.84,8.23,1.45, 0.47,2.23,1.12
4.99,8.10,1.92, 0.15,2.06,0.76
5.13,7.59,3.03, -0.23,1.72,0.62
5.05,6.76,3.62, -0.13,1.56,0.61
4.66,7.15,3.84, 0.04,1.27,0.87
5.72,6.65,3.25, 0.09,1.11,0.79
5.22,6.74,4.11, -0.11,1.27,0.49
5.08,6.51,4.75, -0.05,0.93,0.45
4.74,6.42,5.33, 0.07,0.77,0.51
4.76,5.81,5.54, -0.09,0.27,0.39
5.16,5.66,5.47, -0.13,-0.08,0.06
6.26,5.72,4.59, 0.03,-0.33,0.20
6.12,5.81,4.70, -0.12,-0.40,-0.13
4.45,5.73,6.47, -0.17,-0.64,-0.65
0.82,6.16,10.06, -0.54,-1.30,-1.75
-1.78,8.11,12.06, -1.81,-3.45,-3.21
1.09,6.79,9.05, -2.69,-5.50,-4.19
1.51,8.40,7.24, -2.91,-5.86,-4.45
2.00,6.64,4.17, -4.38,-6.42,-6.19
1.90,13.19,3.05, -3.54,-5.60,-5.70
1.03,10.16,1.06, -6.16,-5.13,-6.76
-0.98,8.27,1.83, -5.30,-2.93,-6.67
-5.59,3.50,2.59, -4.71,-0.55,-5.36
-11.43,0.13,4.40, -3.63,1.01,-6.10
-16.29,6.86,10.00, -2.07,1.17,-5.22
-14.44,12.71,10.02, 1.22,0.38,-2.40
-5.74,9.73,6.16, 1.08,-0.38,1.40
-1.82,-1.16,6.37, -0.64,-0.75,0.22
-2.23,4.02,6.61, -0.41,0.03,-1.28
-5.68,4.64,9.65, 0.10,0.39,0.33
-4.75,3.52,9.27, -0.07,-0.22,0.15
-2.85,3.38,7.73, -0.29,-0.30,0.03
-4.08,3.56,8.77, -0.03,0.12,0.20
-4.89,4.13,9.06, -0.10,-0.28,0.28
-4.94,4.45,7.70, 0.54,-0.43,0.79
-5.03,4.87,6.99, 1.80,-0.10,1.81
-5.94,5.37,7.17, 1.91,0.02,2.10
-4.64,5.01,5.93, 3.70,0.61,3.17
-4.61,7.11,3.88, 4.86,1.48,3.80
-2.81,8.80,2.86, 5.07,2.93,4.03
-1.28,9.16,0.35, 4.18,3.53,3.91
1.12,9.74,-1.16, 3.29,4.32,3.65
2.30,9.72,-1.93, 2.94,4.96,3.42
2.42,10.45,-1.95, 2.53,5.26,3.68
3.35,10.90,0.30, 1.69,4.47,2.98
