-3.88,7.79,3.80, -0.09,-0.04,0.00
-3.80,7.39,4.20, 0.07,-0.03,-0.12
-4.69,7.24,5.16, 0.49,-0.02,-0.01
-5.83,7.84,5.29, 1.46,0.35,0.61
-5.57,8.52,4.40, 2.11,0.47,1.62
-4.05,10.44,3.25, 2.75,0.20,4.06
-2.88,12.18,1.34, 2.75,1.27,3.34
-1.70,11.14,-0.70, 1.44,0.20,3.10
0.77,10.18,-1.43, 0.71,-0.65,2.78
1.85,9.87,-2.19, 0.58,-0.11,1.44
1.45,8.94,-2.79, 0.17,-1.42,0.71
1.42,10.32,-2.01, 0.42,-1.75,1.36
2.06,11.68,-1.46, 0.31,-1.12,1.37
1.92,11.68,-1.52, 0.04,-0.08,1.62
3.01,11.03,-1.44, -0.63,-0.36,1.92
3.63,10.17,-0.94, -1.01,-0.52,1.76
3.79,9.78,-0.75, -1.24,0.01,1.61
5.17,9.43,-0.88, -1.53,0.99,1.29
5.34,9.82,-1.57, -1.30,1.00,1.48
4.99,9.50,-1.53, -1.65,1.13,1.57
4.41,6.67,-1.51, -2.10,1.22,1.48
3.30,2.09,0.36, -2.62,0.40,1.23
1.63,-4.26,3.04, -2.46,0.15,0.62
4.21,-11.60,3.55, -0.74,-0.31,-0.61
3.80,-11.12,2.77, 0.72,-0.82,-3.20
2.94,-9.03,0.64, 3.10,-0.26,-5.52
-3.61,4.39,-3.66, 5.50,1.10,-5.55
-10.01,25.37,-6.33, 4.25,2.61,-7.76
-9.23,33.61,-10.19, 3.11,3.20,-1.29
-1.72,36.89,-11.09, 1.85,2.63,2.83
-1.53,24.90,-9.16, -1.98,-0.73,2.10
-0.67,13.83,-7.54, -3.33,-1.90,3.04
0.71,6.50,-3.51, -3.52,-1.19,4.56
0.08,-0.28,-2.17, -3.45,0.82,4.15
-0.41,-5.55,1.87, -3.37,0.70,3.62
2.26,-8.98,4.54, -2.95,0.11,1.02
4.19,-10.07,6.23, -0.87,-0.65,-1.11
4.58,-7.38,3.88, 1.41,-0.57,-2.66
2.83,0.09,0.30, 3.62,0.39,-4.24
-1.96,11.82,-3.49, 4.60,2.03,-5.65
-6.20,20.37,-6.09, 3.20,1.77,-3.47
-2.86,25.05,-6.97, 3.04,1.92,-0.16
-1.16,23.62,-7.03, 0.86,0.84,0.76
0.28,16.70,-4.03, -0.71,-0.85,1.17
0.68,12.50,-3.48, -1.04,-1.20,1.36
2.18,11.61,-3.00, -1.13,-1.26,1.82
2.97,11.20,-2.40, -1.37,-0.37,2.39
2.55,8.60,-1.28, -1.66,-0.82,2.88
4.06,7.19,0.48, -1.02,0.78,2.60
4.17,6.84,0.66, -0.71,0.74,2.87
4.77,7.09,1.22, -0.88,0.45,2.99
6.22,5.88,1.75, -0.96,0.03,2.42
5.56,5.80,1.72, -0.72,0.08,2.57
6.47,5.86,1.75, -1.32,-0.74,2.52
7.19,4.79,1.24, -1.32,-0.88,2.39
7.43,4.95,1.19, -1.49,-1.12,2.65
8.94,2.44,0.64, -2.16,-1.36,2.19
10.15,0.70,0.14, -1.54,-1.01,2.01
9.87,2.00,-0.35, -1.60,-0.91,1.74
11.21,-1.26,-0.13, -2.42,-1.00,1.45
9.39,-5.60,1.26, -2.58,-0.66,1.70
6.98,-13.52,-0.03, -2.63,-1.11,1.17
8.28,-25.49,-5.50, -2.89,-1.03,-1.09
22.60,-27.34,-9.87, 1.39,-0.48,-6.33
-3.27,-5.65,-8.96, 3.21,-0.12,-8.73
-25.07,6.66,-6.11, 3.12,2.37,-8.73
-29.34,30.54,1.32, 1.61,3.86,-8.21
-13.80,32.22,-5.74, 2.13,6.90,1.75
3.07,14.07,-7.79, 0.63,3.44,4.72
4.68,7.21,-2.46, 0.90,0.95,2.52
3.48,8.37,-0.80, 1.14,1.06,2.00
4.21,6.42,0.83, 0.34,3.56,-0.12
5.79,6.86,-1.96, -0.69,0.03,-1.18
4.74,8.55,-2.46, -0.19,-1.49,-0.19
4.60,10.23,-3.93, -0.30,-0.57,-0.67
5.50,10.76,-3.11, -0.43,0.16,-0.12
3.44,9.95,-3.42, -0.10,0.79,0.59
4.71,10.30,-2.25, -0.07,0.69,1.04
4.85,9.09,-1.77, -1.06,-0.13,0.95
5.60,7.70,-0.40, -1.01,0.43,0.70
5.67,8.12,-1.30, -0.83,-0.04,0.69
5.20,7.61,0.20, -1.84,-0.93,0.14
6.60,6.51,1.26, -2.07,-1.72,-0.11
5.52,5.25,0.23, -1.38,-1.63,-0.10
6.47,5.34,1.42, -0.97,-1.49,0.17
7.44,6.05,0.49, -0.65,-0.79,-0.04
7.31,7.12,0.57, -0.42,0.10,-0.48
