-3.50,8.31,3.28, -0.04,0.00,0.04
-3.21,8.33,3.21, -0.08,0.06,0.03
-3.60,8.24,3.56, -0.03,0.05,-0.05
-3.46,7.91,3.53, 0.16,0.10,-0.09
-4.47,8.53,3.39, 0.61,0.53,0.06
-5.17,10.59,3.99, 0.26,0.52,0.59
-7.25,12.36,5.70, 0.41,0.44,1.68
-7.98,14.14,6.53, -0.61,-1.09,3.37
-3.76,10.49,5.93, -1.70,-3.28,3.07
-1.99,8.42,5.17, -1.20,-4.92,3.24
2.07,5.89,2.93, -1.14,-5.79,2.18
4.97,3.45,-0.20, -0.22,-4.56,1.43
5.34,3.99,-0.80, 0.17,-3.06,0.88
4.56,5.55,0.11, -0.00,-1.33,0.27
4.47,6.03,2.63, -0.46,-0.47,-0.25
5.92,7.63,4.61, -0.06,-0.71,-0.08
6.81,10.18,5.16, -0.24,-1.04,-0.20
6.56,11.20,4.80, 0.37,-1.05,-0.38
5.35,12.50,1.87, 0.89,-0.93,0.04
6.42,12.67,-1.37, -0.09,-0.93,0.58
4.41,11.97,-2.15, 0.31,-0.33,0.59
3.47,12.18,-3.85, 0.39,-0.06,1.34
3.72,10.66,-4.89, 0.24,0.46,1.97
2.38,7.78,-4.99, -0.29,1.08,1.73
2.75,5.54,-6.39, -0.35,1.91,1.54
1.92,4.46,-4.46, -0.11,2.60,1.40
1.15,3.10,-0.75, 0.46,4.17,1.42
-0.54,1.54,2.11, 0.29,4.38,0.59
-0.62,1.28,4.18, 0.70,4.14,-0.20
-0.76,3.80,6.47, 1.48,3.74,-0.32
-2.45,5.88,8.95, 0.84,3.32,-0.41
-1.58,5.26,10.49, 0.43,2.20,-1.68
-2.45,6.51,10.75, 1.58,2.19,-1.56
-2.04,7.43,12.04, 0.80,1.26,-1.54
-2.69,7.57,12.61, 0.41,0.17,-2.47
-3.88,8.92,11.94, 1.18,-0.16,-2.15
-2.09,9.62,10.03, 1.06,-0.28,-2.67
-4.26,8.97,8.01, 1.32,0.19,-3.08
-4.05,9.67,6.64, 0.32,0.28,-1.56
-2.93,8.13,5.92, 0.53,2.14,-1.90
-4.25,7.36,4.75, 0.69,1.79,-1.30
-4.44,7.81,4.13, 0.63,-0.66,-1.29
-4.01,6.79,3.43, 1.77,-3.18,0.16
-3.66,11.57,1.37, 0.68,-6.36,0.25
-2.74,13.16,1.68, 0.12,-5.77,-0.27
-2.91,13.87,0.77, 1.36,-5.48,0.81
-2.38,17.34,0.37, 0.39,-5.25,1.59
0.00,11.81,0.83, -0.15,-2.35,1.70
1.79,9.69,1.66, 0.14,-1.46,1.97
2.82,9.72,2.78, -0.10,-1.19,2.01
3.52,8.59,3.71, -0.37,-0.76,2.04
3.49,8.35,3.95, 0.12,0.08,1.94
3.21,9.05,3.25, 0.07,0.12,1.81
3.03,9.40,1.39, -0.26,-0.16,1.78
3.33,7.10,1.57, 0.13,0.26,1.94
3.34,5.80,2.04, 0.29,0.44,2.02
4.69,3.50,2.09, -0.13,0.51,1.39
4.69,2.39,4.93, 0.26,0.77,0.99
5.07,2.47,6.91, 0.06,0.46,0.34
5.50,3.52,7.30, -0.04,0.16,0.07
5.50,4.37,7.17, -0.05,0.16,-0.22
5.45,5.96,6.09, 0.07,-0.29,-0.36
6.21,7.66,5.04, 0.04,-0.35,-0.34
6.33,7.97,5.18, -0.15,-0.34,-0.26
6.90,8.75,4.56, -0.14,-0.55,-0.05
7.15,9.77,2.78, -0.28,-0.65,0.02
6.16,10.50,0.48, -0.04,-0.12,0.35
5.92,9.50,-2.44, -0.02,0.65,0.96
6.24,6.80,-2.76, 0.22,1.63,1.23
4.12,4.99,-0.73, 0.78,2.86,1.27
2.68,4.36,0.53, 0.61,3.34,0.86
1.28,2.77,2.67, 0.50,3.58,0.20
-0.05,2.82,5.15, 1.37,3.64,-0.09
-1.37,3.28,7.89, 0.88,3.01,-0.85
-2.48,3.62,9.58, 1.07,2.24,-1.51
-2.82,4.77,12.70, 0.20,1.03,-2.06
-4.18,5.09,12.67, 1.54,1.37,-2.15
-4.05,8.35,11.49, 1.53,0.66,-3.56
-4.94,9.09,12.16, 1.51,0.58,-3.34
-6.67,10.21,9.78, 1.15,1.90,-2.80
-5.30,10.11,6.77, 0.79,2.70,-1.39
-6.12,8.49,5.43, 1.12,1.91,-0.48
-4.53,8.95,4.73, 0.87,-2.24,0.75
-2.50,8.67,4.83, 0.85,-4.95,0.74
0.00,9.68,3.73, 0.09,-7.47,-0.42
1.23,8.41,4.61, -0.38,-7.25,-1.52
