1.50,4.15,8.79, -0.02,0.00,0.00
1.64,3.97,8.80, -0.01,-0.04,0.04
1.54,4.05,8.66, -0.23,-0.01,-0.01
1.60,4.19,9.45, -0.15,-0.05,0.07
0.87,5.22,10.67, 0.10,-0.48,0.29
0.87,5.12,10.49, -0.06,-0.97,0.54
0.86,4.32,9.71, 0.20,-1.03,0.74
0.85,4.30,8.79, 1.00,-1.00,0.88
1.15,4.74,7.61, 0.98,-0.82,0.84
1.93,5.38,6.66, 0.84,-0.45,0.82
2.42,4.92,6.56, 0.65,0.13,0.94
2.63,4.46,7.83, 0.55,0.27,1.01
3.09,3.67,7.82, 0.24,-0.02,0.81
4.05,3.11,7.09, 0.21,-0.01,0.49
4.58,3.80,7.41, 0.36,0.36,0.34
4.42,3.46,7.56, 0.35,0.31,0.21
5.07,3.84,7.05, 0.44,0.30,0.03
5.37,4.21,7.38, 0.16,0.55,-0.09
4.84,4.37,8.33, 0.18,0.43,-0.05
4.55,4.48,8.02, 0.08,0.17,-0.20
4.25,5.00,8.08, -0.00,0.00,-0.29
3.96,5.27,7.78, -0.08,-0.27,-0.28
4.29,5.50,7.27, -0.10,-0.28,-0.26
3.94,5.53,7.13, 0.04,-0.25,-0.16
3.56,6.00,7.21, 0.11,-0.34,-0.07
4.55,6.01,8.20, -0.16,-0.71,-0.05
4.34,5.51,6.77, 0.06,-0.60,0.14
4.50,5.66,7.09, -0.17,-0.71,0.20
5.38,5.13,6.49, -0.32,-0.35,0.08
4.75,5.33,6.46, -0.12,0.07,0.10
4.71,6.35,8.13, -0.20,-0.06,0.13
5.99,6.98,9.23, -0.22,-0.21,0.35
6.28,7.60,11.16, 0.06,-0.44,0.72
7.48,7.38,11.52, 0.21,-0.96,0.99
10.07,8.43,12.08, 0.97,-0.78,1.34
9.34,10.65,14.84, 0.50,-0.94,1.89
10.00,8.69,13.53, -0.23,-2.15,2.48
11.32,5.86,10.03, 0.12,-2.53,2.86
10.99,2.53,6.83, 0.62,-2.68,2.73
12.82,1.49,4.03, 1.02,-2.75,2.32
10.30,1.55,4.32, -0.44,-2.31,2.19
